date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2008-04-01 21:00:00,1.56134,1.56029,1.56234,1.55927,1.56152,1.5605,1.56252,1.5594,3228
2008-04-02 01:00:00,1.56029,1.55854,1.56086,1.55834,1.5605,1.55872,1.56102,1.55854,3322
2008-04-02 05:00:00,1.55854,1.5636,1.56482,1.55319,1.55872,1.56375,1.56498,1.5534,14384
2008-04-02 09:00:00,1.5636,1.55887,1.56735,1.55776,1.56375,1.55904,1.56752,1.55793,14203
2008-04-02 13:00:00,1.55887,1.56505,1.56545,1.55882,1.55904,1.56515,1.56562,1.55899,15560
2008-04-02 17:00:00,1.56505,1.56849,1.57011,1.56461,1.56515,1.56868,1.57028,1.56478,7946
2008-04-02 21:00:00,1.56849,1.56519,1.56967,1.56519,1.56868,1.5654,1.56986,1.5654,3249
2008-04-03 01:00:00,1.56519,1.56389,1.56604,1.56254,1.5654,1.56408,1.56619,1.56275,3660
2008-04-03 05:00:00,1.56389,1.55924,1.56569,1.55869,1.56408,1.55938,1.5659,1.55891,12634
2008-04-03 09:00:00,1.55924,1.55915,1.56065,1.55097,1.55938,1.55933,1.56074,1.55114,19058
2008-04-03 13:00:00,1.55915,1.56595,1.56839,1.55716,1.55933,1.56614,1.56855,1.55728,16397
2008-04-03 17:00:00,1.56595,1.56834,1.56846,1.56566,1.56614,1.56832,1.56863,1.56584,5578
2008-04-03 21:00:00,1.56834,1.56512,1.56834,1.56494,1.56832,1.5653,1.56848,1.56513,3088
2008-04-04 01:00:00,1.56512,1.56597,1.56813,1.56369,1.5653,1.56615,1.56825,1.5639,3560
2008-04-04 05:00:00,1.56597,1.57145,1.57225,1.56524,1.56615,1.57164,1.57242,1.56545,10875
2008-04-04 09:00:00,1.57145,1.57019,1.57725,1.568,1.57164,1.57043,1.57741,1.56832,13310
2008-04-04 13:00:00,1.57019,1.5709,1.57535,1.5691,1.57043,1.5711,1.57551,1.56933,14699
2008-04-04 17:00:00,1.5709,1.57281,1.57373,1.57012,1.5711,1.57312,1.57394,1.57033,3525
2008-04-06 21:00:00,1.57294,1.5701,1.57364,1.56984,1.57315,1.5703,1.57385,1.57005,2568
2008-04-07 01:00:00,1.5701,1.56664,1.57064,1.56494,1.5703,1.56685,1.57076,1.56515,3768
2008-04-07 05:00:00,1.56664,1.56905,1.57035,1.56265,1.56685,1.56924,1.57054,1.56284,8842
2008-04-07 09:00:00,1.56905,1.56932,1.57275,1.56825,1.56924,1.5695,1.5729,1.56844,8789
2008-04-07 13:00:00,1.56932,1.56939,1.57265,1.56915,1.5695,1.56957,1.57279,1.56934,9856
2008-04-07 17:00:00,1.56939,1.57096,1.57194,1.56935,1.56957,1.57115,1.5721,1.56954,3475
2008-04-07 21:00:00,1.57096,1.57744,1.5789,1.56926,1.57115,1.57765,1.57917,1.56945,4532
2008-04-08 01:00:00,1.57744,1.57364,1.57974,1.57295,1.57765,1.57381,1.57995,1.5731,5554
2008-04-08 05:00:00,1.57364,1.5754,1.57769,1.57225,1.57381,1.5755,1.5778,1.57244,10209
2008-04-08 09:00:00,1.5754,1.56972,1.57755,1.56729,1.5755,1.56989,1.57774,1.56741,11562
2008-04-08 13:00:00,1.56972,1.57047,1.57289,1.56815,1.56989,1.57064,1.57315,1.56834,10551
2008-04-08 17:00:00,1.57047,1.57109,1.57334,1.56939,1.57064,1.57125,1.57354,1.56955,4107
2008-04-08 21:00:00,1.57109,1.57024,1.57269,1.56829,1.57125,1.57045,1.57278,1.5685,2775
2008-04-09 01:00:00,1.57024,1.57019,1.57129,1.56864,1.57045,1.5704,1.5715,1.56885,2093
2008-04-09 05:00:00,1.57019,1.57215,1.57415,1.56984,1.5704,1.57234,1.57426,1.57003,9586
2008-04-09 09:00:00,1.57215,1.57408,1.57465,1.57069,1.57234,1.57424,1.5748,1.57085,9708
2008-04-09 13:00:00,1.57408,1.58514,1.58514,1.57396,1.57424,1.58533,1.58533,1.57414,14550
2008-04-09 17:00:00,1.58514,1.58306,1.58645,1.58119,1.58533,1.58325,1.58655,1.58129,5178
2008-04-09 21:00:00,1.58306,1.58419,1.58519,1.58124,1.58325,1.5844,1.58535,1.58145,3318
2008-04-10 01:00:00,1.58419,1.58444,1.58561,1.58234,1.5844,1.58462,1.5857,1.58255,3771
2008-04-10 05:00:00,1.58444,1.58722,1.58815,1.5812,1.58462,1.5874,1.58834,1.58139,11692
2008-04-10 09:00:00,1.58722,1.58425,1.59126,1.58212,1.5874,1.58444,1.5914,1.58227,14882
2008-04-10 13:00:00,1.58425,1.57476,1.58676,1.57244,1.58444,1.57495,1.58694,1.57263,16780
2008-04-10 17:00:00,1.57476,1.57414,1.57573,1.57254,1.57495,1.57428,1.57585,1.57275,4774
2008-04-10 21:00:00,1.57414,1.57594,1.57664,1.57384,1.57428,1.57612,1.57682,1.57403,2410
2008-04-11 01:00:00,1.57594,1.57629,1.57774,1.57514,1.57612,1.57649,1.57795,1.57535,2907
2008-04-11 05:00:00,1.57629,1.58343,1.58502,1.57564,1.57649,1.5836,1.58514,1.57585,12582
2008-04-11 09:00:00,1.58343,1.58216,1.58545,1.57915,1.5836,1.58235,1.58564,1.57925,13530
2008-04-11 13:00:00,1.58216,1.58009,1.58435,1.57845,1.58235,1.58025,1.5845,1.57864,13327
2008-04-11 17:00:00,1.58009,1.58266,1.58364,1.57924,1.58025,1.5829,1.5838,1.57945,3457
2008-04-13 21:00:00,1.58266,1.56839,1.58266,1.56699,1.5829,1.5686,1.5829,1.56725,3195
2008-04-14 01:00:00,1.56839,1.57059,1.57284,1.56839,1.5686,1.5708,1.57305,1.5686,3584
2008-04-14 05:00:00,1.57059,1.57762,1.58027,1.57044,1.5708,1.5778,1.58045,1.57065,12103
2008-04-14 09:00:00,1.57762,1.58564,1.58855,1.57714,1.5778,1.58579,1.58874,1.5773,14624
2008-04-14 13:00:00,1.58564,1.58155,1.5861,1.58151,1.58579,1.58174,1.58619,1.5817,12459
2008-04-14 17:00:00,1.58155,1.58309,1.58349,1.57949,1.58174,1.5833,1.58364,1.57953,4678
2008-04-14 21:00:00,1.58309,1.58249,1.58464,1.58144,1.5833,1.5827,1.58493,1.58165,2686
2008-04-15 01:00:00,1.58249,1.58209,1.58324,1.58084,1.5827,1.5823,1.58342,1.58105,2205
2008-04-15 05:00:00,1.58209,1.58645,1.58744,1.58095,1.5823,1.58664,1.5876,1.58114,11171
2008-04-15 09:00:00,1.58645,1.58183,1.58645,1.57855,1.58664,1.582,1.58664,1.57874,13173
2008-04-15 13:00:00,1.58183,1.57954,1.58184,1.57784,1.582,1.57975,1.58201,1.57803,12110
2008-04-15 17:00:00,1.57954,1.57878,1.57955,1.57504,1.57975,1.57905,1.57975,1.57523,5554
2008-04-15 21:00:00,1.57878,1.57924,1.58031,1.57574,1.57905,1.57945,1.58088,1.57595,3356
2008-04-16 01:00:00,1.57924,1.57974,1.58134,1.57779,1.57945,1.57995,1.5814,1.578,3437
2008-04-16 05:00:00,1.57974,1.58565,1.58629,1.57904,1.57995,1.58584,1.58644,1.57925,10675
2008-04-16 09:00:00,1.58565,1.59565,1.59685,1.58555,1.58584,1.59583,1.59701,1.58584,17446
2008-04-16 13:00:00,1.59565,1.5965,1.59785,1.59314,1.59583,1.59669,1.598,1.59333,13961
2008-04-16 17:00:00,1.5965,1.59462,1.59735,1.59414,1.59669,1.59487,1.59754,1.59424,4607
2008-04-16 21:00:00,1.59462,1.59173,1.59608,1.5911,1.59487,1.59185,1.59624,1.59126,3225
2008-04-17 01:00:00,1.59173,1.59278,1.59513,1.59173,1.59185,1.59292,1.59529,1.59185,3327
2008-04-17 05:00:00,1.59278,1.59493,1.59764,1.58978,1.59292,1.59513,1.5978,1.59,10394
2008-04-17 09:00:00,1.59493,1.59096,1.59834,1.58457,1.59513,1.59115,1.59837,1.58475,16462
2008-04-17 13:00:00,1.59096,1.59153,1.59442,1.58833,1.59115,1.59166,1.59453,1.58849,10177
2008-04-17 17:00:00,1.59153,1.59072,1.59164,1.5871,1.59166,1.59094,1.5918,1.58726,4597
2008-04-17 21:00:00,1.59072,1.58884,1.59153,1.5886,1.59094,1.58902,1.59169,1.58876,2551
2008-04-18 01:00:00,1.58884,1.59005,1.59027,1.5884,1.58902,1.59026,1.59043,1.58857,2275
2008-04-18 05:00:00,1.59005,1.595,1.59553,1.58955,1.59026,1.59518,1.59569,1.58971,7284
2008-04-18 09:00:00,1.595,1.57386,1.595,1.57108,1.59518,1.57399,1.59518,1.57124,18798
2008-04-18 13:00:00,1.57386,1.57553,1.57643,1.5712,1.57399,1.57566,1.57659,1.57136,11818
2008-04-18 17:00:00,1.57553,1.58086,1.58138,1.57401,1.57566,1.58098,1.58154,1.57417,4067
2008-04-20 21:00:00,1.58086,1.58133,1.58269,1.57952,1.58098,1.58145,1.58285,1.57971,2727
2008-04-21 01:00:00,1.58133,1.58321,1.58436,1.58078,1.58145,1.5834,1.58452,1.58092,3245
2008-04-21 05:00:00,1.58321,1.58645,1.58833,1.5791,1.5834,1.58659,1.58849,1.57926,10067
2008-04-21 09:00:00,1.58645,1.5923,1.59469,1.5843,1.58659,1.59251,1.59485,1.58442,10342
2008-04-21 13:00:00,1.5923,1.58835,1.59423,1.5876,1.59251,1.58849,1.59438,1.58772,9897
2008-04-21 17:00:00,1.58835,1.59118,1.59283,1.58733,1.58849,1.59122,1.59299,1.58746,4158
2008-04-21 21:00:00,1.59118,1.5913,1.59214,1.5901,1.59122,1.59143,1.5923,1.59026,2197
2008-04-22 01:00:00,1.5913,1.59085,1.59222,1.5885,1.59143,1.59099,1.59236,1.58866,4180
2008-04-22 05:00:00,1.59085,1.59483,1.59529,1.5834,1.59099,1.59502,1.59544,1.58355,12777
2008-04-22 09:00:00,1.59483,1.59243,1.59688,1.59115,1.59502,1.59264,1.59704,1.59135,10126
2008-04-22 13:00:00,1.59243,1.59885,1.60187,1.58917,1.59264,1.59906,1.60199,1.58933,15884
2008-04-22 17:00:00,1.59885,1.59905,1.60034,1.597,1.59906,1.59924,1.60048,1.59716,4794
2008-04-22 21:00:00,1.59905,1.5976,1.60022,1.5968,1.59924,1.59776,1.60041,1.59696,2539
2008-04-23 01:00:00,1.5976,1.5992,1.59968,1.59685,1.59776,1.59938,1.59977,1.59706,2742
2008-04-23 05:00:00,1.5992,1.59673,1.59973,1.59384,1.59938,1.59685,1.59989,1.59401,9474
2008-04-23 09:00:00,1.59673,1.59295,1.59757,1.59186,1.59685,1.59313,1.59773,1.59202,9968
2008-04-23 13:00:00,1.59295,1.58953,1.59305,1.586,1.59313,1.58966,1.59319,1.58616,14654
2008-04-23 17:00:00,1.58953,1.58882,1.5905,1.588,1.58966,1.58891,1.59066,1.58816,3320
2008-04-23 21:00:00,1.58882,1.58753,1.5896,1.58697,1.58891,1.58759,1.58976,1.58713,2380
2008-04-24 01:00:00,1.58753,1.58498,1.58757,1.58327,1.58759,1.58517,1.58767,1.58346,4822
2008-04-24 05:00:00,1.58498,1.57436,1.58719,1.57397,1.58517,1.57442,1.58729,1.57413,12703
2008-04-24 09:00:00,1.57436,1.57197,1.57737,1.57019,1.57442,1.57216,1.57748,1.57036,12136
2008-04-24 13:00:00,1.57197,1.56647,1.57473,1.56373,1.57216,1.56661,1.57492,1.56392,17351
2008-04-24 17:00:00,1.56647,1.56817,1.56911,1.56421,1.56661,1.56833,1.56926,1.56437,5390
2008-04-24 21:00:00,1.56817,1.5688,1.56963,1.56658,1.56833,1.56893,1.56979,1.56677,2726
2008-04-25 01:00:00,1.5688,1.56754,1.57065,1.56668,1.56893,1.56774,1.57081,1.56684,3459
2008-04-25 05:00:00,1.56754,1.55846,1.56953,1.55545,1.56774,1.55864,1.56969,1.55561,13328
2008-04-25 09:00:00,1.55846,1.55987,1.56225,1.55643,1.55864,1.56003,1.56236,1.55657,14178
2008-04-25 13:00:00,1.55987,1.56146,1.56672,1.55987,1.56003,1.56164,1.56686,1.56003,14549
2008-04-25 17:00:00,1.56146,1.55927,1.56185,1.55832,1.56164,1.55946,1.56197,1.55847,4518
2008-04-27 21:00:00,1.55927,1.56226,1.56285,1.55923,1.55946,1.56238,1.56301,1.55939,2610
2008-04-28 01:00:00,1.56226,1.56426,1.56502,1.56167,1.56238,1.56444,1.56518,1.56186,3408
2008-04-28 05:00:00,1.56426,1.56518,1.56815,1.56148,1.56444,1.56536,1.56831,1.56164,9341
2008-04-28 09:00:00,1.56518,1.56072,1.56928,1.56062,1.56536,1.56084,1.56936,1.56076,11297
2008-04-28 13:00:00,1.56072,1.56403,1.5656,1.55958,1.56084,1.56422,1.56576,1.55974,10844
2008-04-28 17:00:00,1.56403,1.56558,1.56633,1.56219,1.56422,1.56577,1.56646,1.56234,2921
2008-04-28 21:00:00,1.56558,1.56499,1.56628,1.564,1.56577,1.56518,1.56642,1.56416,1485
2008-04-29 01:00:00,1.56499,1.56542,1.56585,1.5631,1.56518,1.56554,1.56601,1.56326,1808
2008-04-29 05:00:00,1.56542,1.55741,1.56546,1.55394,1.56554,1.55757,1.56562,1.55412,10712
2008-04-29 09:00:00,1.55741,1.55648,1.55819,1.55455,1.55757,1.5567,1.55835,1.55476,10046
2008-04-29 13:00:00,1.55648,1.55828,1.56178,1.55514,1.5567,1.55846,1.56191,1.5553,11740
2008-04-29 17:00:00,1.55828,1.5571,1.55855,1.55595,1.55846,1.55732,1.55869,1.55611,3532
2008-04-29 21:00:00,1.5571,1.55645,1.55776,1.55625,1.55732,1.55661,1.55792,1.55637,2251
2008-04-30 01:00:00,1.55645,1.55824,1.55867,1.55525,1.55661,1.55843,1.55883,1.55541,2486
2008-04-30 05:00:00,1.55824,1.55448,1.56098,1.553,1.55843,1.55471,1.56114,1.55316,8957
2008-04-30 09:00:00,1.55448,1.55585,1.55665,1.55159,1.55471,1.55598,1.55679,1.55196,12154
2008-04-30 13:00:00,1.55585,1.557,1.55875,1.5545,1.55598,1.55714,1.55891,1.55466,10564
2008-04-30 17:00:00,1.557,1.56213,1.56434,1.5538,1.55714,1.56233,1.56449,1.55406,8953
2008-04-30 21:00:00,1.56213,1.5631,1.56383,1.56049,1.56233,1.56329,1.56399,1.56087,2239
2008-05-01 01:00:00,1.5631,1.56326,1.56423,1.56295,1.56329,1.56339,1.56439,1.56309,1444
2008-05-01 05:00:00,1.56326,1.55176,1.56423,1.55067,1.56339,1.55186,1.56437,1.55086,8908
2008-05-01 09:00:00,1.55176,1.5484,1.55423,1.54645,1.55186,1.54856,1.55435,1.54666,9209
2008-05-01 13:00:00,1.5484,1.54545,1.54997,1.54365,1.54856,1.54556,1.5501,1.54376,10495
2008-05-01 17:00:00,1.54545,1.54738,1.54753,1.54299,1.54556,1.54754,1.54769,1.54312,3883
2008-05-01 21:00:00,1.54738,1.54653,1.54807,1.54636,1.54754,1.54674,1.54821,1.54655,2080
2008-05-02 01:00:00,1.54653,1.54652,1.54795,1.54434,1.54674,1.54664,1.54811,1.5445,3563
2008-05-02 05:00:00,1.54652,1.5482,1.54882,1.54393,1.54664,1.54826,1.54896,1.54415,8818
2008-05-02 09:00:00,1.5482,1.53996,1.54968,1.53595,1.54826,1.54007,1.54984,1.53616,10925
2008-05-02 13:00:00,1.53996,1.542,1.54374,1.53715,1.54007,1.54216,1.54389,1.53736,11280
2008-05-02 17:00:00,1.542,1.54123,1.54253,1.5402,1.54216,1.54139,1.54269,1.54036,3097
2008-05-04 21:00:00,1.54123,1.54458,1.54483,1.54123,1.54139,1.54476,1.54499,1.54139,1265
2008-05-05 01:00:00,1.54458,1.54582,1.54763,1.54438,1.54476,1.54594,1.54782,1.54454,1902
2008-05-05 05:00:00,1.54582,1.54889,1.54983,1.54498,1.54594,1.54902,1.54999,1.54514,4510
2008-05-05 09:00:00,1.54889,1.54759,1.54932,1.54445,1.54902,1.54771,1.54948,1.54461,4832
2008-05-05 13:00:00,1.54759,1.54903,1.55013,1.54255,1.54771,1.54917,1.55029,1.54271,7140
2008-05-05 17:00:00,1.54903,1.54963,1.55182,1.54854,1.54917,1.54979,1.55204,1.54874,3212
2008-05-05 21:00:00,1.54963,1.55152,1.55194,1.54908,1.54979,1.5517,1.5521,1.54924,1712
2008-05-06 01:00:00,1.55152,1.55063,1.55348,1.55052,1.5517,1.55079,1.55364,1.55071,2855
2008-05-06 05:00:00,1.55063,1.5495,1.5523,1.54513,1.55079,1.54964,1.55246,1.54535,8146
2008-05-06 09:00:00,1.5495,1.55324,1.55463,1.5486,1.54964,1.55339,1.55476,1.54876,9107
2008-05-06 13:00:00,1.55324,1.5531,1.55937,1.55254,1.55339,1.55326,1.55953,1.55271,11773
2008-05-06 17:00:00,1.5531,1.55314,1.55415,1.5519,1.55326,1.5533,1.55426,1.55206,3508
2008-05-06 21:00:00,1.55314,1.55113,1.55382,1.5505,1.5533,1.55129,1.55397,1.55066,2688
2008-05-07 01:00:00,1.55113,1.55039,1.55187,1.54865,1.55129,1.55053,1.55203,1.54877,2741
2008-05-07 05:00:00,1.55039,1.5484,1.55148,1.5466,1.55053,1.54856,1.55164,1.54676,8321
2008-05-07 09:00:00,1.5484,1.54064,1.5484,1.5397,1.54856,1.54078,1.54856,1.53985,10601
2008-05-07 13:00:00,1.54064,1.53876,1.54092,1.53657,1.54078,1.5389,1.54106,1.53674,11566
2008-05-07 17:00:00,1.53876,1.53928,1.54083,1.53818,1.5389,1.53944,1.54099,1.53835,4072
2008-05-07 21:00:00,1.53928,1.53415,1.54051,1.53322,1.53944,1.53429,1.54067,1.53345,5179
2008-05-08 01:00:00,1.53415,1.53194,1.53583,1.52837,1.53429,1.53215,1.53599,1.52838,5043
2008-05-08 05:00:00,1.53194,1.53356,1.53473,1.52913,1.53215,1.53372,1.53489,1.52929,9567
2008-05-08 09:00:00,1.53356,1.53805,1.53853,1.53113,1.53372,1.53816,1.53869,1.53135,11196
2008-05-08 13:00:00,1.53805,1.54198,1.54413,1.5371,1.53816,1.54211,1.54426,1.53726,13013
2008-05-08 17:00:00,1.54198,1.53923,1.54213,1.53873,1.54211,1.53939,1.54228,1.53889,3953
2008-05-08 21:00:00,1.53923,1.54013,1.54122,1.53912,1.53939,1.54031,1.54139,1.53937,1964
2008-05-09 01:00:00,1.54013,1.54152,1.54283,1.53934,1.54031,1.5416,1.54299,1.5395,3907
2008-05-09 05:00:00,1.54152,1.5481,1.54882,1.54125,1.5416,1.54827,1.54897,1.54141,10148
2008-05-09 09:00:00,1.5481,1.54415,1.5481,1.5433,1.54827,1.54434,1.54827,1.54346,8736
2008-05-09 13:00:00,1.54415,1.5465,1.54663,1.5421,1.54434,1.54666,1.54673,1.54226,9495
2008-05-09 17:00:00,1.5465,1.54812,1.54833,1.5455,1.54666,1.54831,1.54849,1.54566,2235
2008-05-11 21:00:00,1.54812,1.54728,1.54843,1.54419,1.54831,1.54744,1.54859,1.54435,2418
2008-05-12 01:00:00,1.54728,1.54116,1.54748,1.5401,1.54744,1.54136,1.54764,1.54026,3595
2008-05-12 05:00:00,1.54116,1.54275,1.54433,1.5366,1.54136,1.54296,1.54446,1.53667,8672
2008-05-12 09:00:00,1.54275,1.54457,1.54633,1.54275,1.54296,1.54471,1.54646,1.54291,7564
2008-05-12 13:00:00,1.54457,1.55487,1.55497,1.54426,1.54471,1.55506,1.55513,1.54442,11642
2008-05-12 17:00:00,1.55487,1.55525,1.55697,1.55263,1.55506,1.55544,1.55709,1.55279,4784
2008-05-12 21:00:00,1.55525,1.5516,1.55525,1.55153,1.55544,1.55176,1.5555,1.55174,2291
2008-05-13 01:00:00,1.5516,1.55181,1.55478,1.5507,1.55176,1.55197,1.55494,1.55087,3977
2008-05-13 05:00:00,1.55181,1.54804,1.55654,1.54672,1.55197,1.54812,1.5567,1.54682,9809
2008-05-13 09:00:00,1.54804,1.54603,1.54887,1.54303,1.54812,1.54619,1.54903,1.54319,10635
2008-05-13 13:00:00,1.54603,1.55053,1.55228,1.54317,1.54619,1.55066,1.55244,1.54333,12289
2008-05-13 17:00:00,1.55053,1.54735,1.55113,1.5466,1.55066,1.54751,1.55126,1.54676,4268
2008-05-13 21:00:00,1.54735,1.54626,1.54818,1.54512,1.54751,1.54646,1.54834,1.54526,2939
2008-05-14 01:00:00,1.54626,1.54416,1.54692,1.5436,1.54646,1.5443,1.54701,1.54376,3137
2008-05-14 05:00:00,1.54416,1.54138,1.54769,1.53953,1.5443,1.54154,1.54785,1.53964,9324
2008-05-14 09:00:00,1.54138,1.54661,1.54862,1.5413,1.54154,1.54673,1.54868,1.54144,10026
2008-05-14 13:00:00,1.54661,1.54728,1.54842,1.54337,1.54673,1.54741,1.54849,1.54353,10458
2008-05-14 17:00:00,1.54728,1.54724,1.54738,1.54479,1.54741,1.54744,1.54752,1.54495,3607
2008-05-14 21:00:00,1.54724,1.54605,1.54835,1.54537,1.54744,1.54625,1.54851,1.54547,2824
2008-05-15 01:00:00,1.54605,1.5491,1.54965,1.5452,1.54625,1.54931,1.54981,1.54536,3326
2008-05-15 05:00:00,1.5491,1.55252,1.55462,1.5474,1.54931,1.55266,1.55469,1.54757,9439
2008-05-15 09:00:00,1.55252,1.54888,1.55288,1.5464,1.55266,1.54911,1.55304,1.54656,10837
2008-05-15 13:00:00,1.54888,1.54325,1.55173,1.54235,1.54911,1.54339,1.55186,1.54251,12607
2008-05-15 17:00:00,1.54325,1.54479,1.54638,1.5419,1.54339,1.5449,1.54654,1.54206,5031
2008-05-15 21:00:00,1.54479,1.54567,1.54681,1.54357,1.5449,1.54586,1.54701,1.54375,2650
2008-05-16 01:00:00,1.54567,1.54866,1.54873,1.54567,1.54586,1.54884,1.54889,1.54583,2298
2008-05-16 05:00:00,1.54866,1.54981,1.55129,1.54658,1.54884,1.54995,1.55145,1.54676,8156
2008-05-16 09:00:00,1.54981,1.54587,1.55216,1.54479,1.54995,1.54599,1.55232,1.54495,11658
2008-05-16 13:00:00,1.54587,1.55784,1.56015,1.54566,1.54599,1.55799,1.56021,1.54582,17407
2008-05-16 17:00:00,1.55784,1.55931,1.55953,1.5575,1.55799,1.5595,1.55969,1.55764,2947
2008-05-18 21:00:00,1.55931,1.55773,1.55967,1.55723,1.5595,1.55785,1.56002,1.55743,1832
2008-05-19 01:00:00,1.55773,1.55635,1.55862,1.55599,1.55785,1.55649,1.55874,1.55615,1989
2008-05-19 05:00:00,1.55635,1.56174,1.56323,1.55625,1.55649,1.56189,1.5634,1.55641,8287
2008-05-19 09:00:00,1.56174,1.5582,1.56207,1.5566,1.56189,1.55832,1.5622,1.55674,6806
2008-05-19 13:00:00,1.5582,1.55168,1.55915,1.54852,1.55832,1.55186,1.5593,1.54871,9660
2008-05-19 17:00:00,1.55168,1.55095,1.55188,1.5493,1.55186,1.55116,1.55199,1.54946,3840
2008-05-19 21:00:00,1.55095,1.5531,1.55368,1.5503,1.55116,1.55326,1.55384,1.5505,2067
2008-05-20 01:00:00,1.5531,1.55135,1.55433,1.55052,1.55326,1.55148,1.55449,1.55068,2791
2008-05-20 05:00:00,1.55135,1.56028,1.56134,1.55135,1.55148,1.56059,1.5615,1.55148,8946
2008-05-20 09:00:00,1.56028,1.5659,1.56731,1.55625,1.56059,1.56609,1.56744,1.55641,13507
2008-05-20 13:00:00,1.5659,1.56745,1.56796,1.5624,1.56609,1.56755,1.5681,1.56256,12994
2008-05-20 17:00:00,1.56745,1.5645,1.56745,1.5645,1.56755,1.56471,1.56761,1.56466,3565
2008-05-20 21:00:00,1.5645,1.56646,1.56698,1.56437,1.56471,1.56664,1.56714,1.56456,1966
2008-05-21 01:00:00,1.56646,1.56674,1.56853,1.56569,1.56664,1.56693,1.56868,1.56585,2970
2008-05-21 05:00:00,1.56674,1.57346,1.57363,1.56287,1.56693,1.57359,1.57383,1.56338,9425
2008-05-21 09:00:00,1.57346,1.5745,1.5773,1.57101,1.57359,1.57466,1.57746,1.57117,9619
2008-05-21 13:00:00,1.5745,1.57555,1.57763,1.57306,1.57466,1.57571,1.57776,1.57322,8902
2008-05-21 17:00:00,1.57555,1.57938,1.57953,1.57453,1.57571,1.57954,1.57969,1.57469,5636
2008-05-21 21:00:00,1.57938,1.57856,1.58003,1.5779,1.57954,1.57869,1.58022,1.57806,2302
2008-05-22 01:00:00,1.57856,1.57619,1.57998,1.57607,1.57869,1.57635,1.58014,1.57623,2963
2008-05-22 05:00:00,1.57619,1.57578,1.58133,1.57424,1.57635,1.57589,1.58149,1.57424,9781
2008-05-22 09:00:00,1.57578,1.57393,1.5781,1.57258,1.57589,1.57406,1.57823,1.57274,10709
2008-05-22 13:00:00,1.57393,1.57086,1.57599,1.5698,1.57406,1.57104,1.57611,1.56996,10023
2008-05-22 17:00:00,1.57086,1.57318,1.57328,1.56924,1.57104,1.57311,1.57344,1.5694,3240
2008-05-22 21:00:00,1.57318,1.57222,1.57343,1.57145,1.57311,1.5724,1.57359,1.57161,1485
2008-05-23 01:00:00,1.57222,1.57235,1.57334,1.57147,1.5724,1.57253,1.57349,1.57166,1819
2008-05-23 05:00:00,1.57235,1.57303,1.57413,1.5696,1.57253,1.57315,1.57428,1.56976,7795
2008-05-23 09:00:00,1.57303,1.57469,1.57573,1.5711,1.57315,1.57483,1.57589,1.57125,7021
2008-05-23 13:00:00,1.57469,1.579,1.57933,1.57465,1.57483,1.57919,1.57949,1.57481,9419
2008-05-23 17:00:00,1.579,1.57692,1.5791,1.57685,1.57919,1.57737,1.57925,1.57702,2178
2008-05-25 21:00:00,1.57743,1.57803,1.57913,1.57485,1.57759,1.57819,1.57929,1.57506,1939
2008-05-26 01:00:00,1.57803,1.57578,1.5785,1.57544,1.57819,1.57596,1.57866,1.57561,1935
2008-05-26 05:00:00,1.57578,1.57433,1.57768,1.57406,1.57596,1.57446,1.57784,1.57422,3972
2008-05-26 09:00:00,1.57433,1.57635,1.5767,1.5742,1.57446,1.57656,1.57686,1.57436,3437
2008-05-26 13:00:00,1.57635,1.57663,1.57837,1.57605,1.57656,1.57676,1.57851,1.57626,2787
2008-05-26 17:00:00,1.57663,1.57695,1.57757,1.5762,1.57676,1.57717,1.57788,1.5764,425
2008-05-26 21:00:00,1.57695,1.57868,1.57983,1.57652,1.57717,1.57882,1.57999,1.57668,1614
2008-05-27 01:00:00,1.57868,1.57906,1.57983,1.57828,1.57882,1.57919,1.57999,1.57846,1779
2008-05-27 05:00:00,1.57906,1.5769,1.58176,1.5726,1.57919,1.57706,1.58192,1.57276,9321
2008-05-27 09:00:00,1.5769,1.57423,1.57757,1.57343,1.57706,1.57446,1.57769,1.57359,7282
2008-05-27 13:00:00,1.57423,1.57254,1.57523,1.57003,1.57446,1.57266,1.57543,1.57021,9383
2008-05-27 17:00:00,1.57254,1.56906,1.57283,1.56818,1.57266,1.56921,1.57299,1.56834,4252
2008-05-27 21:00:00,1.56906,1.56755,1.56958,1.56716,1.56921,1.56769,1.56974,1.5674,2372
2008-05-28 01:00:00,1.56755,1.57083,1.57113,1.56659,1.56769,1.57109,1.57134,1.56675,2750
2008-05-28 05:00:00,1.57083,1.57134,1.57595,1.56967,1.57109,1.57154,1.57615,1.56983,8096
2008-05-28 09:00:00,1.57134,1.56273,1.57158,1.5611,1.57154,1.56291,1.57173,1.56126,10564
2008-05-28 13:00:00,1.56273,1.56371,1.56685,1.56079,1.56291,1.56376,1.56699,1.56096,9410
2008-05-28 17:00:00,1.56371,1.56372,1.56488,1.5613,1.56376,1.56381,1.56504,1.56146,3425
2008-05-28 21:00:00,1.56372,1.5652,1.56633,1.5636,1.56381,1.56533,1.56649,1.56381,2155
2008-05-29 01:00:00,1.5652,1.5635,1.56615,1.56215,1.56533,1.56369,1.56631,1.56236,3044
2008-05-29 05:00:00,1.5635,1.55675,1.56373,1.55452,1.56369,1.557,1.56389,1.55475,10383
