date,bull,D_MVA200,length,heigth,type,entry,stop,gain,target,stop_trade,resistance_support,MVA200_interact,D_target,D_stop_trade,pair
2021-07-21 13:00:00,0,-2.367832215,7,2.543176734,Double Bottom,0.69613,0.68801,0,0.7155628571,0.6848171429,none,0,6.086353468,3.543176734,NZD/USD
2021-07-22 13:00:00,0,-2.617088353,5,0.8473895582,Double Top,0.69639,0.6985,0,0.68968,0.70099,none,0,2.694779116,1.847389558,NZD/USD
2021-07-22 17:00:00,0,-2.219004065,5,1.113821138,Double Bottom,0.69733,0.69459,0,0.70527,0.69213,none,0,3.227642276,2.113821138,NZD/USD
2021-07-23 09:00:00,0,-1.488121086,5,1.686847599,Double Bottom,0.69879,0.69475,0,0.709265,0.692355,none,0,4.373695198,2.686847599,NZD/USD
2021-07-23 13:00:00,0,-1.770124456,4,0.435594275,Double Top,0.69818,0.69918,1,0.6938842857,0.7014757143,none,0,1.87118855,1.435594275,NZD/USD
2021-07-27 09:00:00,0,-1.715361729,7,1.175070467,Double Bottom,0.69718,0.6945,0,0.7048207143,0.6922192857,none,0,3.350140933,2.175070467,NZD/USD
2021-07-29 09:00:00,0,-0.3486727273,15,0.5381818182,Double Top,0.69903,0.70051,0,0.69332,0.70326,below,1,2.076363636,1.538181818,NZD/USD
2021-08-03 01:00:00,1,0.8179782412,6,2.479298882,Double Bottom,0.70102,0.69516,0,0.7151035714,0.6927964286,over,1,5.958597764,3.479298882,NZD/USD
2021-08-06 13:00:00,1,0.4521766965,6,2.899487836,Double Top,0.70076,0.70723,1,0.6855885714,0.7094614286,below,0,6.798975672,3.899487836,NZD/USD
2021-08-09 01:00:00,1,1.129248575,24,1.984330484,Double Bottom,0.70196,0.69798,0,0.7119257143,0.6959742857,over,1,4.968660969,2.984330484,NZD/USD
2021-08-09 21:00:00,1,-0.1374159357,6,0.6754385965,Double Bottom,0.6993,0.69798,1,0.7038942857,0.6960257143,none,0,2.350877193,1.675438596,NZD/USD
2021-08-11 17:00:00,1,2.04,22,1.262411348,Double Top,0.70355,0.70622,1,0.696095,0.708335,none,0,3.524822695,2.262411348,NZD/USD
2021-08-13 01:00:00,1,0.5780230978,11,0.6467391304,Double Bottom,0.7004,0.69904,0,0.7052228571,0.6969371429,none,1,2.293478261,1.64673913,NZD/USD
2021-08-13 17:00:00,1,2.304776903,11,0.5459317585,Double Top,0.70364,0.70468,1,0.699655,0.706585,none,0,2.091863517,1.545931759,NZD/USD
2021-08-16 01:00:00,1,1.995580431,4,1.108623549,Double Top,0.70277,0.70468,1,0.6972271429,0.7064028571,below,0,3.217247098,2.108623549,NZD/USD
2021-08-19 17:00:00,0,-5.063186715,4,1.530071813,Double Top,0.68225,0.68712,0,0.6693271429,0.6903028571,none,0,4.060143627,2.530071813,NZD/USD
2021-08-20 01:00:00,0,-4.557016927,5,0.7970982634,Double Bottom,0.68331,0.68072,1,0.6917392857,0.6774707143,none,0,2.594196527,1.797098263,NZD/USD
2021-08-20 05:00:00,0,-4.778270628,4,1.149209064,Double Top,0.68206,0.6859,0,0.6710385714,0.6892414286,none,0,3.298418127,2.149209064,NZD/USD
2021-08-20 17:00:00,0,-5.335487365,4,0.4296028881,Double Top,0.68297,0.68416,0,0.67782,0.68693,none,0,1.859205776,1.429602888,NZD/USD
2021-08-22 21:00:00,0,-5.122185117,4,1.166973442,Double Bottom,0.68364,0.68047,1,0.6926964286,0.6777535714,none,0,3.333946884,2.166973442,NZD/USD
2021-08-25 09:00:00,0,-1.21119421,4,1.000603136,Double Top,0.69421,0.69658,0,0.6871014286,0.6989485714,none,0,3.001206273,2.000603136,NZD/USD
2021-08-26 13:00:00,0,-0.9023606447,5,1.476158496,Double Top,0.69509,0.69823,0,0.6866828571,0.7003571429,below,1,3.952316991,2.476158496,NZD/USD
2021-08-27 01:00:00,0,-1.300655797,10,0.6086956522,Double Bottom,0.69441,0.69321,1,0.6987814286,0.6912385714,none,0,2.217391304,1.608695652,NZD/USD
2021-08-29 21:00:00,0,1.640862911,7,3.364376425,Double Bottom,0.70059,0.69321,0,0.7175435714,0.6910164286,over,1,7.728752849,4.364376425,NZD/USD
2021-08-31 01:00:00,0,2.548450466,8,1.912503528,Double Bottom,0.70342,0.69858,1,0.7156307143,0.6960492857,over,0,4.825007056,2.912503528,NZD/USD
2021-09-01 09:00:00,1,3.5367739,6,0.5608497724,Double Top,0.70546,0.70678,0,0.7004664286,0.7091335714,none,0,2.121699545,1.560849772,NZD/USD
2021-09-08 09:00:00,1,5.451259392,5,1.317352415,Double Bottom,0.71057,0.70794,0,0.7178264286,0.7059435714,over,0,3.63470483,2.317352415,NZD/USD
2021-09-08 13:00:00,1,4.711686547,4,0.7004638834,Double Top,0.70991,0.71142,0,0.7047342857,0.7135757143,none,0,2.400927767,1.700463883,NZD/USD
2021-09-09 05:00:00,1,4.80169621,6,1.583129584,Double Bottom,0.7112,0.7075,0,0.7209371429,0.7051628571,over,0,4.166259169,2.583129584,NZD/USD
2021-09-10 09:00:00,1,5.851652397,21,0.1678082192,Double Top,0.71517,0.71559,1,0.7118271429,0.7180928571,none,0,1.335616438,1.167808219,NZD/USD
2021-09-13 05:00:00,1,4.40258547,9,1.034188034,Double Bottom,0.71132,0.7089,0,0.7185,0.70656,over,0,3.068376068,2.034188034,NZD/USD
2021-09-14 05:00:00,1,5.257755682,5,1.133522727,Double Bottom,0.71195,0.70967,0,0.7185214286,0.7076585714,none,0,3.267045455,2.133522727,NZD/USD
2021-09-15 01:00:00,1,3.461512915,25,1.063345633,Double Bottom,0.7097,0.70723,0,0.7169628571,0.7049071429,over,0,3.126691267,2.063345633,NZD/USD
2021-09-20 21:00:00,0,-0.747700372,6,1.694961109,Double Top,0.70059,0.70417,0,0.6913178571,0.7062821429,none,1,4.389922218,2.694961109,NZD/USD
2021-09-22 21:00:00,0,-1.174672321,10,2.407093292,Double Top,0.69887,0.70556,0,0.6827107143,0.7083392857,none,1,5.814186584,3.407093292,NZD/USD
2021-09-23 17:00:00,0,1.385701906,28,1.019064125,Double Top,0.7063,0.70924,1,0.697535,0.712125,below,0,3.03812825,2.019064125,NZD/USD
2021-09-27 01:00:00,0,-0.1238111983,4,0.4657830674,Double Top,0.70202,0.70325,1,0.6969192857,0.7058907143,none,1,1.931566135,1.465783067,NZD/USD
2021-09-27 13:00:00,0,-0.5142218193,6,0.9138712602,Double Bottom,0.7011,0.69894,0,0.7077835714,0.6965764286,none,0,2.82774252,1.91387126,NZD/USD
2021-09-28 01:00:00,0,-0.05515151515,5,1.491691105,Double Bottom,0.70221,0.69894,0,0.7109421429,0.6967478571,none,0,3.983382209,2.491691105,NZD/USD
2021-09-28 05:00:00,0,-1.856765821,8,2.237386993,Double Top,0.69777,0.70325,0,0.6843607143,0.7056992857,none,1,5.474773987,3.237386993,NZD/USD
2021-09-29 09:00:00,0,-4.532028398,4,2.198782961,Double Top,0.69085,0.69627,0,0.677545,0.698735,none,0,5.397565923,3.198782961,NZD/USD
2021-09-30 13:00:00,0,-4.891493384,6,1.051039698,Double Bottom,0.68865,0.68587,1,0.696855,0.683225,none,0,3.102079395,2.051039698,NZD/USD
2021-10-03 17:00:00,0,-3.917303334,17,1.273551311,Double Top,0.69296,0.69577,0,0.6851335714,0.6979764286,none,0,3.547102622,2.273551311,NZD/USD
2021-10-05 09:00:00,0,-2.682025965,9,1.918004783,Double Bottom,0.69658,0.69257,0,0.7066907143,0.6904792857,none,0,4.836009566,2.918004783,NZD/USD
2021-10-05 17:00:00,0,-3.355158786,8,1.274523641,Double Top,0.69553,0.69811,1,0.6883457143,0.7001342857,none,0,3.549047283,2.274523641,NZD/USD
2021-10-06 05:00:00,0,-5.497647548,4,3.731781657,Double Top,0.68828,0.6979,0,0.6664621429,0.7004778571,none,0,8.463563314,4.731781657,NZD/USD
2021-10-06 09:00:00,0,-4.317230244,21,1.168810711,Double Bottom,0.69074,0.68756,1,0.6998207143,0.6848392857,none,0,3.337621423,2.168810711,NZD/USD
2021-10-07 21:00:00,0,-3.154674145,5,1.256410256,Double Bottom,0.69414,0.69078,1,0.7035342857,0.6881057143,none,0,3.512820513,2.256410256,NZD/USD
2021-10-10 21:00:00,0,-3.640369501,5,1.416422287,Double Bottom,0.69363,0.69018,1,0.7029657143,0.6877442857,none,0,3.832844575,2.416422287,NZD/USD
2021-10-11 09:00:00,0,-3.602653521,7,1.029295775,Double Top,0.69333,0.69594,0,0.6855742857,0.6984757143,none,0,3.058591549,2.029295775,NZD/USD
2021-10-12 09:00:00,0,-3.210496946,5,1.049416991,Double Top,0.69418,0.69688,0,0.6862071429,0.6994528571,none,0,3.098833981,2.049416991,NZD/USD
2021-10-12 21:00:00,0,-3.937548328,6,0.485424977,Double Bottom,0.69318,0.69205,1,0.6977678571,0.6897221429,none,0,1.970849954,1.485424977,NZD/USD
2021-10-13 13:00:00,0,-2.485494565,17,2.096195652,Double Bottom,0.69569,0.69018,1,0.7093385714,0.6875514286,none,0,5.192391304,3.096195652,NZD/USD
2021-10-18 17:00:00,0,3.053623919,5,1.114553314,Double Top,0.70821,0.71042,0,0.7018071429,0.7124028571,none,0,3.229106628,2.114553314,NZD/USD
2021-10-20 01:00:00,1,6.942068196,4,1.708731676,Double Bottom,0.71776,0.71393,0,0.7276614286,0.7116885714,over,0,4.417463352,2.708731676,NZD/USD
2021-10-21 21:00:00,1,6.471205102,13,1.048002685,Double Bottom,0.71623,0.714,0,0.7228178571,0.7118721429,over,0,3.096005371,2.048002685,NZD/USD
2021-10-22 13:00:00,1,5.124492106,6,0.7506702413,Double Bottom,0.71487,0.71307,0,0.7208678571,0.7106721429,none,0,2.501340483,1.750670241,NZD/USD
2021-10-25 13:00:00,1,5.679043478,7,1.260869565,Double Bottom,0.71582,0.71292,0,0.72392,0.71062,over,0,3.52173913,2.260869565,NZD/USD
2021-10-25 17:00:00,1,5.618839506,4,0.8469135802,Double Top,0.71578,0.71774,0,0.7095457143,0.7200542857,none,0,2.69382716,1.84691358,NZD/USD
2021-10-26 13:00:00,1,5.07388985,14,1.554209919,Double Top,0.71547,0.71932,1,0.7052928571,0.7217971429,none,0,4.108419839,2.554209919,NZD/USD
2021-10-26 17:00:00,1,5.72955887,6,0.3687718185,Double Bottom,0.7158,0.71497,1,0.7197107143,0.7127192857,over,0,1.737543637,1.368771818,NZD/USD
2021-10-27 09:00:00,1,5.277767934,12,1.304372678,Double Bottom,0.71618,0.71292,0,0.7251992857,0.7104207143,over,0,3.608745356,2.304372678,NZD/USD
2021-10-27 21:00:00,1,5.167391052,9,1.439860546,Double Top,0.71578,0.71932,1,0.7062414286,0.7217785714,none,0,3.879721092,2.439860546,NZD/USD
2021-10-28 09:00:00,1,5.592129708,5,0.6105919003,Double Top,0.71727,0.71881,0,0.7116678571,0.7213321429,none,0,2.221183801,1.6105919,NZD/USD
2021-10-29 05:00:00,1,5.860645995,5,0.5024404249,Double Bottom,0.71793,0.71668,0,0.7229178571,0.7141921429,over,0,2.00488085,1.502440425,NZD/USD
2021-11-01 13:00:00,1,6.673710393,9,0.448035488,Double Top,0.71868,0.71969,1,0.7144057143,0.7219442857,none,0,1.896070976,1.448035488,NZD/USD
2021-11-04 21:00:00,1,2.530635659,14,0.512248062,Double Bottom,0.71039,0.70921,1,0.7150535714,0.7069064286,over,0,2.024496124,1.512248062,NZD/USD
2021-11-08 14:00:00,1,4.654875592,16,0.5888625592,Double Top,0.71636,0.71778,1,0.7111085714,0.7201914286,none,0,2.177725118,1.588862559,NZD/USD
2021-11-09 06:00:00,1,4.127340487,5,0.8567285383,Double Top,0.71549,0.7176,1,0.7088071429,0.7200628571,none,0,2.713457077,1.856728538,NZD/USD
2021-11-15 10:00:00,1,0.1579923954,16,0.7133079848,Double Top,0.70664,0.70798,1,0.7020814286,0.7098585714,below,0,2.42661597,1.713307985,NZD/USD
2021-11-17 22:00:00,1,-3.221440738,7,1.361249113,Double Bottom,0.70063,0.69789,0,0.7081228571,0.6958771429,none,0,3.722498226,2.361249113,NZD/USD
2021-11-19 06:00:00,1,-2.909583713,6,1.969614099,Double Top,0.70056,0.70519,1,0.6889492857,0.7075407143,none,0,4.939228198,2.969614099,NZD/USD
2021-11-21 18:00:00,1,-3.531970847,13,0.140297601,Double Bottom,0.69923,0.6989,0,0.7022421429,0.6965478571,none,0,1.280595202,1.140297601,NZD/USD
2021-11-22 06:00:00,1,-3.313444378,6,1.128494943,Double Top,0.69972,0.70243,1,0.6918985714,0.7048314286,none,0,3.256989887,2.128494943,NZD/USD
2021-11-30 02:00:00,0,-11.05666374,7,1.833918129,Double Top,0.67934,0.68382,0,0.6679371429,0.6862628571,none,0,4.667836257,2.833918129,NZD/USD
2021-11-30 06:00:00,0,-9.17595134,4,1.645708037,Double Bottom,0.68227,0.67797,0,0.6934828571,0.6753571429,none,0,4.291416074,2.645708037,NZD/USD
2021-11-30 14:00:00,0,-8.293919906,4,1.533568905,Double Top,0.68087,0.68552,0,0.6685378571,0.6885521429,none,0,4.067137809,2.533568905,NZD/USD
2021-11-30 18:00:00,0,-7.794860884,4,1.613747954,Double Bottom,0.68209,0.67716,0,0.695005,0.674105,none,0,4.227495908,2.613747954,NZD/USD
2021-12-01 06:00:00,0,-6.718831981,22,0.4380069525,Double Top,0.68487,0.68622,1,0.6790878571,0.6893021429,below,0,1.876013905,1.438006952,NZD/USD
2021-12-01 22:00:00,0,-6.927780634,8,1.448586118,Double Bottom,0.68199,0.67716,0,0.6949842857,0.6738257143,none,0,3.897172237,2.448586118,NZD/USD
2021-12-02 14:00:00,0,-7.999171867,5,0.3091694671,Double Bottom,0.68075,0.67983,0,0.6855657143,0.6768542857,none,0,1.618338934,1.309169467,NZD/USD
2021-12-03 14:00:00,0,-10.4139401,5,2.530208333,Double Top,0.6749,0.68184,0,0.6582771429,0.6845828571,none,0,6.060416667,3.530208333,NZD/USD
2021-12-06 10:00:00,0,-11.27350215,5,0.8336402701,Double Bottom,0.67592,0.67398,0,0.6821271429,0.6716528571,none,0,2.66728054,1.83364027,NZD/USD
2021-12-07 22:00:00,0,-11.18278405,16,1.971065632,Double Top,0.6777,0.68169,0,0.6676957143,0.6837142857,none,0,4.942131263,2.971065632,NZD/USD
2021-12-08 06:00:00,0,-10.30394851,20,1.74590438,Double Top,0.67796,0.68169,0,0.6683635714,0.6838264286,none,0,4.49180876,2.74590438,NZD/USD
2021-12-09 10:00:00,0,-8.999209932,5,1.548532731,Double Top,0.67879,0.68222,0,0.669715,0.684435,none,0,4.097065463,2.548532731,NZD/USD
2021-12-10 10:00:00,0,-8.719584352,13,1.555012225,Double Bottom,0.67976,0.67658,0,0.688165,0.674535,none,0,4.11002445,2.555012225,NZD/USD
2021-12-10 14:00:00,0,-8.48646354,4,0.445737761,Double Top,0.6797,0.68063,1,0.6757535714,0.6827164286,none,0,1.891475522,1.445737761,NZD/USD
2021-12-15 02:00:00,0,-12.05468322,6,0.8809931507,Double Bottom,0.67402,0.67255,0,0.6786285714,0.6708814286,none,0,2.761986301,1.880993151,NZD/USD
2021-12-15 14:00:00,0,-11.00689279,8,1.992202729,Double Top,0.67334,0.67699,0,0.6642078571,0.6788221429,none,0,4.984405458,2.992202729,NZD/USD
2021-12-19 18:00:00,0,-6.348660714,14,1.096428571,Double Bottom,0.67311,0.67004,1,0.68205,0.66724,none,0,3.192857143,2.096428571,NZD/USD
2021-12-21 02:00:00,0,-8.897109584,4,0.2619320351,Double Top,0.67259,0.67308,0,0.6697392857,0.6749507143,none,0,1.52386407,1.261932035,NZD/USD
2021-12-21 06:00:00,0,-7.430850128,6,2.27775742,Double Bottom,0.67457,0.67013,1,0.6853992857,0.6681807143,none,0,5.555514841,3.27775742,NZD/USD
2021-12-24 06:00:00,0,-1.69050546,5,0.8823712949,Double Bottom,0.68215,0.68013,0,0.6884792857,0.6778407143,none,0,2.76474259,1.882371295,NZD/USD
2021-12-27 06:00:00,0,-2.86178157,6,1.906484642,Double Top,0.67921,0.6832,0,0.6691371429,0.6852928571,below,0,4.812969283,2.906484642,NZD/USD
2021-12-27 22:00:00,0,-2.318037037,6,0.9794238683,Double Top,0.68074,0.68244,0,0.6756042857,0.6841757143,none,0,2.958847737,1.979423868,NZD/USD
2021-12-28 10:00:00,0,-1.465221843,5,1.290102389,Double Bottom,0.68202,0.67986,0,0.6880142857,0.6781857143,none,0,3.580204778,2.290102389,NZD/USD
2021-12-28 18:00:00,0,-2.311431327,9,0.6319444444,Double Bottom,0.67997,0.6788,1,0.6841614286,0.6769485714,none,0,2.263888889,1.631944444,NZD/USD
2021-12-29 18:00:00,0,-0.4914994363,25,0.8312664412,Double Top,0.68259,0.68417,1,0.6775292857,0.6860707143,none,1,2.662532882,1.831266441,NZD/USD
2021-12-30 10:00:00,0,0.09109845948,4,0.8251841929,Double Bottom,0.68328,0.68152,0,0.6889328571,0.6793871429,over,1,2.650368386,1.825184193,NZD/USD
2021-12-30 14:00:00,0,-0.04075190355,4,1.203680203,Double Top,0.68289,0.6856,1,0.6752185714,0.6878514286,none,1,3.407360406,2.203680203,NZD/USD
2021-12-30 22:00:00,1,0.08697803999,4,0.7617174697,Double Bottom,0.68298,0.68132,0,0.6884792857,0.6791407143,over,1,2.523434939,1.76171747,NZD/USD
2021-12-31 10:00:00,1,0.462822186,6,0.9272430669,Double Top,0.68357,0.6856,1,0.6773207143,0.6877892857,none,0,2.854486134,1.927243067,NZD/USD
2022-01-03 06:00:00,1,0.45622151,5,0.4237891738,Double Bottom,0.68307,0.68222,0,0.6867757143,0.6802142857,none,0,1.847578348,1.423789174,NZD/USD
2022-01-04 14:00:00,1,-0.1414903082,5,1.997457896,Double Bottom,0.68088,0.67639,0,0.6921078571,0.6741421429,none,0,4.994915793,2.997457896,NZD/USD
2022-01-05 18:00:00,1,-0.7067874845,15,2.433085502,Double Top,0.6789,0.68451,0,0.6653742857,0.6868157143,below,1,5.866171004,3.433085502,NZD/USD
2022-01-07 14:00:00,1,-0.9552842105,5,1.570526316,Double Bottom,0.67718,0.67345,1,0.687015,0.671075,none,0,4.141052632,2.570526316,NZD/USD
2022-01-10 18:00:00,1,-1.660687831,9,1.26984127,Double Bottom,0.67585,0.67345,1,0.68254,0.67156,none,0,3.53968254,2.26984127,NZD/USD
2022-01-11 10:00:00,1,-1.782241149,7,1.51503006,Double Top,0.67501,0.67825,0,0.6663914286,0.6803885714,none,0,4.03006012,2.51503006,NZD/USD
2022-01-11 18:00:00,1,-0.232124105,8,2.272076372,Double Bottom,0.67829,0.67353,0,0.689905,0.671435,none,0,5.544152745,3.272076372,NZD/USD
2022-01-11 22:00:00,1,-0.2438725154,25,0.6237148732,Double Top,0.67825,0.67955,0,0.6735657143,0.6816342857,none,1,2.247429746,1.623714873,NZD/USD
2022-01-17 22:00:00,1,0.8002418301,6,1.070588235,Double Bottom,0.68056,0.67822,0,0.6874257143,0.6760342857,none,1,3.141176471,2.070588235,NZD/USD
2022-01-19 18:00:00,1,-0.39528728,11,1.441381601,Double Top,0.67796,0.68106,1,0.6696092857,0.6832107143,below,1,3.882763202,2.441381601,NZD/USD
2022-01-20 06:00:00,1,-0.639579646,10,0.9734513274,Double Bottom,0.67739,0.67519,0,0.68405,0.67293,none,0,2.946902655,1.973451327,NZD/USD
2022-01-20 18:00:00,1,-1.518201075,8,2.483085678,Double Top,0.67545,0.68106,1,0.6619707143,0.6833192857,below,1,5.966171356,3.483085678,NZD/USD
2022-01-26 10:00:00,0,-4.060416797,10,1.004700721,Double Top,0.66859,0.67088,1,0.6617307143,0.6731592857,below,0,3.009401442,2.004700721,NZD/USD
2022-02-02 14:00:00,0,-4.883392322,4,1.079184163,Double Top,0.66355,0.66612,0,0.6560285714,0.6685014286,none,0,3.158368326,2.079184163,NZD/USD
2022-02-10 10:00:00,0,-3.223760745,5,2.080945559,Double Top,0.66629,0.67044,0,0.6559957143,0.6724342857,below,0,5.161891117,3.080945559,NZD/USD
2022-02-11 06:00:00,0,-2.581981634,17,0.7104881585,Double Bottom,0.66472,0.66262,0,0.6718757143,0.6596642857,none,0,2.420976317,1.710488159,NZD/USD
2022-02-15 10:00:00,0,-3.014734558,8,0.77539561,Double Top,0.66259,0.66476,0,0.6554514286,0.6675585714,none,0,2.55079122,1.77539561,NZD/USD
2022-02-15 18:00:00,0,-2.613486118,4,1.316396019,Double Bottom,0.6637,0.66011,1,0.6736071429,0.6573828571,none,0,3.632792038,2.316396019,NZD/USD
2022-02-16 14:00:00,0,-1.281627701,4,1.669724771,Double Bottom,0.66726,0.66323,1,0.6777335714,0.6608164286,none,0,4.339449541,2.669724771,NZD/USD
2022-02-17 22:00:00,0,0.02078425389,5,1.794324077,Double Bottom,0.66999,0.66579,1,0.6807307143,0.6634492857,over,1,4.588648154,2.794324077,NZD/USD
2022-02-20 22:00:00,0,0.5079920538,8,1.082518337,Double Bottom,0.67075,0.66822,1,0.6781471429,0.6658828571,over,1,3.165036675,2.082518337,NZD/USD
2022-02-21 10:00:00,0,1.179988971,8,0.5713235294,Double Top,0.67177,0.67288,0,0.6676071429,0.6748228571,none,0,2.142647059,1.571323529,NZD/USD
2022-02-22 02:00:00,0,1.127333567,8,1.849334268,Double Bottom,0.6717,0.66793,0,0.6812785714,0.6658914286,over,1,4.698668535,2.849334268,NZD/USD
2022-02-27 22:00:00,1,-0.1671930764,9,1.314061385,Double Bottom,0.66824,0.66298,1,0.6827628571,0.6589771429,over,0,3.628122769,2.314061385,NZD/USD
2022-03-01 14:00:00,1,2.513563981,6,1.021800948,Double Top,0.67593,0.67901,0,0.6667557143,0.6820242857,none,0,3.043601896,2.021800948,NZD/USD
2022-03-01 22:00:00,1,2.906983003,6,1.031161473,Double Bottom,0.6771,0.67398,0,0.6863657143,0.6709542857,over,0,3.062322946,2.031161473,NZD/USD
2022-03-02 06:00:00,1,3.251074085,5,0.8747396608,Double Top,0.67608,0.67818,0,0.6694792857,0.6805807143,none,0,2.749479322,1.874739661,NZD/USD
2022-03-02 10:00:00,1,3.623377309,4,1.276458517,Double Bottom,0.67709,0.67398,1,0.6857464286,0.6715435714,over,0,3.552917033,2.276458517,NZD/USD
2022-03-03 14:00:00,1,4.184823188,5,0.9414492754,Double Top,0.67853,0.68085,0,0.6714257143,0.6833142857,none,0,2.882898551,1.941449275,NZD/USD
2022-03-04 02:00:00,1,5.177661555,5,1.962760131,Double Bottom,0.68178,0.67666,0,0.6946285714,0.6740514286,none,0,4.925520263,2.962760131,NZD/USD
2020-01-06 10:00:00,1,0.9465,7,1.00952381,Double Bottom,0.85202,0.8499,0,0.85836,0.8478,none,1,3.019047619,2.00952381,EUR/GBP
2020-01-06 14:00:00,1,0.2855275538,20,1.971102151,Double Top,0.85062,0.85481,0,0.8401142857,0.8569357143,none,0,4.942204301,2.971102151,EUR/GBP
2020-01-07 02:00:00,1,0.04109868928,15,0.4695451041,Double Bottom,0.85002,0.84915,0,0.8536128571,0.8472971429,none,1,1.939090208,1.469545104,EUR/GBP
2020-01-07 10:00:00,1,0.2044724919,22,2.28802589,Double Bottom,0.85034,0.84529,0,0.8626471429,0.8430828571,none,1,5.57605178,3.28802589,EUR/GBP
2020-01-07 14:00:00,1,-0.5203790272,7,1.746683512,Double Top,0.84867,0.85262,0,0.8385085714,0.8548814286,none,1,4.493367025,2.746683512,EUR/GBP
2020-01-08 02:00:00,1,0.03826459391,4,1.243654822,Double Top,0.84982,0.85262,0,0.8419685714,0.8548714286,none,0,3.487309645,2.243654822,EUR/GBP
2020-01-08 14:00:00,1,-0.5242877056,8,1.124059102,Double Bottom,0.84826,0.84538,1,0.8565821429,0.8428178571,none,0,3.248118205,2.124059102,EUR/GBP
2020-01-08 18:00:00,1,-0.7154396728,5,1.525562372,Double Top,0.84781,0.85154,0,0.837905,0.853985,none,1,4.051124744,2.525562372,EUR/GBP
2020-01-09 22:00:00,1,0.2357835218,9,1.578675283,Double Bottom,0.84985,0.84636,0,0.8590407143,0.8441492857,none,1,4.157350565,2.578675283,EUR/GBP
2020-01-16 10:00:00,1,3.10892978,8,0.4737732657,Double Bottom,0.85444,0.85364,0,0.8577285714,0.8519514286,none,0,1.947546531,1.473773266,EUR/GBP
2020-01-16 22:00:00,1,1.79525066,26,0.781882146,Double Bottom,0.85209,0.85082,0,0.8562542857,0.8491957143,none,0,2.563764292,1.781882146,EUR/GBP
2020-01-20 10:00:00,1,1.816073718,13,1.598557692,Double Top,0.8524,0.85525,1,0.8449171429,0.8570328571,below,0,4.197115385,2.598557692,EUR/GBP
2020-01-21 14:00:00,1,0.7015540541,16,1,Double Bottom,0.8501,0.84862,0,0.85454,0.84714,none,1,3,2,EUR/GBP
2020-01-24 14:00:00,1,-2.553379932,5,1.978875427,Double Bottom,0.84305,0.8385,0,0.8544492857,0.8362007143,none,0,4.957750854,2.978875427,EUR/GBP
2020-01-26 22:00:00,1,-2.323080552,4,1.386792453,Double Bottom,0.84438,0.84165,0,0.8518085714,0.8396814286,none,0,3.773584906,2.386792453,EUR/GBP
2020-01-27 06:00:00,1,-3.555758294,12,1.971563981,Double Top,0.84147,0.84563,0,0.83104,0.84774,none,0,4.943127962,2.971563981,EUR/GBP
2020-01-27 10:00:00,1,-2.215624389,9,2.56993805,Double Bottom,0.84413,0.8385,0,0.8575807143,0.8363092857,none,0,6.1398761,3.56993805,EUR/GBP
2020-01-27 22:00:00,1,-2.892987013,5,0.7168831169,Double Top,0.84345,0.84483,0,0.838765,0.846755,none,0,2.433766234,1.716883117,EUR/GBP
2020-01-29 14:00:00,1,-2.236444944,4,0.673258427,Double Top,0.84563,0.8467,0,0.8419007143,0.8482892857,none,0,2.346516854,1.673258427,EUR/GBP
2020-01-30 10:00:00,1,-4.029184061,11,3.724478178,Double Top,0.84163,0.84864,0,0.8257278571,0.8505221429,none,0,8.448956357,4.724478178,EUR/GBP
2020-01-30 14:00:00,1,-3.577456948,20,1.149379255,Double Bottom,0.84281,0.84076,0,0.8486935714,0.8389764286,none,0,3.29875851,2.149379255,EUR/GBP
2020-02-05 18:00:00,1,-1.512679721,4,1.197961373,Double Top,0.8458,0.84899,1,0.8367571429,0.8516528571,none,0,3.395922747,2.197961373,EUR/GBP
2020-02-09 18:00:00,1,-0.695415,7,0.735,Double Top,0.8486,0.84965,1,0.8450714286,0.8510785714,none,1,2.47,1.735,EUR/GBP
2020-02-16 18:00:00,1,-7.197541641,6,0.3497840839,Double Bottom,0.8306,0.82979,1,0.8345357143,0.8274742857,none,0,1.699568168,1.349784084,EUR/GBP
2020-02-18 10:00:00,1,-9.234050536,13,2.990811639,Double Top,0.82916,0.83474,0,0.8161342857,0.8366057143,none,0,6.981623277,3.990811639,EUR/GBP
2020-02-19 10:00:00,1,-7.626628131,4,1.1761079,Double Bottom,0.83158,0.8294,1,0.8377935714,0.8275464286,none,0,3.3522158,2.1761079,EUR/GBP
2020-02-21 18:00:00,1,-3.850257267,5,0.8653524891,Double Top,0.83657,0.83842,0,0.8307321429,0.8405578571,none,0,2.730704978,1.865352489,EUR/GBP
2020-02-23 22:00:00,1,-4.088072289,4,0.9542168675,Double Bottom,0.8362,0.83422,1,0.842235,0.832145,none,0,2.908433735,1.954216867,EUR/GBP
2020-02-24 14:00:00,1,-1.850389287,5,2.602927437,Double Bottom,0.84021,0.83424,1,0.8544435714,0.8319464286,none,0,6.205854874,3.602927437,EUR/GBP
2020-02-24 18:00:00,1,-2.680618522,15,1.310598462,Double Top,0.83867,0.84147,0,0.8309335714,0.8436064286,none,0,3.621196924,2.310598462,EUR/GBP
2020-02-25 10:00:00,1,-3.460726684,8,0.6013533392,Double Bottom,0.83575,0.83429,1,0.8410978571,0.8318621429,none,0,2.202706678,1.601353339,EUR/GBP
